DataYear	BuildingType	PrimaryPropertyType	YearBuilt	NumberofBuildings	NumberofFloors	PropertyGFATotal	PropertyGFAParking	PropertyGFABuilding(s)	LargestPropertyUseType	LargestPropertyUseTypeGFA	SecondLargestPropertyUseType	SecondLargestPropertyUseTypeGFA	ThirdLargestPropertyUseType	ThirdLargestPropertyUseTypeGFA	ENERGYSTARScore	SiteEUI(kBtu/sf)	SiteEUIWN(kBtu/sf)	SourceEUI(kBtu/sf)	SourceEUIWN(kBtu/sf)	SiteEnergyUse(kBtu)	SiteEnergyUseWN(kBtu)	SteamUse(kBtu)	Electricity(kBtu)	NaturalGas(kBtu)	DefaultData	ComplianceStatus	Latitude	Longitude	GHGEmissionsIntensity	TotalGHGEmissions	GFA	Age	SiteEnergyUse(kBtu)_log2p	TotalGHGEmissions_log2
2016	NonResidential	Office	2000	23.0	23.0	747747	205076	542671	Office	542461.0	Other	219045.0	Food	9337.0	90.0	56.20000076	57.40000153	164.6000061	168.6000061	30985420.0	31693704.0	0.0	27883939.0	3101477.0	False	Compliant	47.61399	-122.33523000000001	0.48	359.11	1413.5103969754255	16	24.88508623460226	8.488282017518415
2016	NonResidential	Office	1926	10.0	10.0	63409	7757	55652	Office	45260.0	Retail	6187.0	noInfo	0.0	90.0	66.90000153	74.40000153	131.6999969	140.6000061	3444270.0	3826622.5	2086424.75	1357845.0	0.0	False	Compliant	47.61356	-122.33665	2.69	170.51	634.0899999999999	90	21.71576722976353	7.413712542087795
2016	NonResidential	Office	1930	17.0	17.0	204790	30000	174790	Office	142034.0	Entertainment	17070.0	Retail	14666.0	91.0	44.5	46.5	127.8000031	130.1000061	7739699.0	8081443.0	0.0	6736076.0	1003622.0	False	Compliant	47.61375	-122.33566	0.49	100.26	708.6159169550173	86	22.883846216197703	6.647602329007619
2016	NonResidential	Office	1916	5.0	5.0	73399	0	73399	Office	51557.0	Retail	9976.0	noInfo	0.0	61.0	61.09999847	64.90000153	191.6999969	203.6999969	3757006.0	3992167.75	0.0	3757005.0	0.0	False	Compliant	47.612559999999995	-122.33808	0.36	26.19	2935.96	100	21.841152373314472	4.710944154575872
2016	NonResidential	Office	1969	20.0	20.0	265851	32334	233517	Office	226454.0	Other	29214.0	noInfo	0.0	90.0	64.59999847	69.5	146.6999969	151.8000031	14633233.0	15742790.0	6568832.0	8064399.0	0.0	False	Compliant	47.61391	-122.33725	2.12	563.25	664.6274999999999	47	23.802745309980367	9.137631598235428
2016	NonResidential	Office	2009	25.0	25.0	758043	228668	529375	Office	582725.0	Other	191082.0	noInfo	0.0	95.0	46.40000153	46.40000153	142.3999939	142.3999939	27018020.0	27018020.0	0.0	26131643.0	886373.0	False	Compliant	47.61578	-122.33726000000001	0.3	229.25	1212.8688	7	24.687418669073228	7.840777923595055
2016	NonResidential	Office	1968	12.0	12.0	206000	0	206000	Office	161000.0	Other	51250.0	noInfo	0.0	91.0	53.29999924	56.40000153	139.5	142.5	8580279.0	9075988.0	2312496.75	6267781.0	0.0	False	Compliant	47.616409999999995	-122.34111999999999	1.08	222.19	1430.5555555555557	48	23.032593297237835	7.7956500772710475
2016	NonResidential	Office	2009	36.0	36.0	824887	154972	669915	Office	743562.0	Other	161119.0	noInfo	0.0	97.0	53.20000076	52.90000153	166.8999939	166.1999969	39523852.0	39360016.0	0.0	39523847.0	0.0	False	Compliant	47.61555	-122.33582	0.33	275.54	636.4868827160494	7	25.236220259743373	8.106117959071074
2016	NonResidential	Office	1990	16.0	16.0	480840	141600	339240	Office	311736.0	Other	123356.0	Entertainment	18239.0	94.0	52.70000076	54.40000153	164.6000061	170.1000061	17867002.0	18468776.0	0.0	17733276.0	133724.0	False	Compliant	47.615159999999996	-122.33303000000001	0.27	130.73	1878.28125	26	24.090794322113634	7.0304464394374415
2016	NonResidential	Office	1900	7.0	7.0	89550	0	89550	Office	64712.0	Retail	10058.0	Entertainment	7030.0	85.0	47.70000076	50.59999847	141.6000061	148.8000031	3903259.75	4135330.5	348386.8125	3554872.0	0.0	False	Compliant	47.60266	-122.33332	0.58	51.67	1827.5510204081634	116	21.896248411851627	5.691254978650136
2016	NonResidential	Office	1900	6.0	6.0	89355	0	89355	Office	82355.0	Retail	7000.0	noInfo	0.0	66.0	46.79999924	46.90000153	145.3999939	145.5	4178233.5	4188308.75	0.0	4116601.0	61632.0	False	Compliant	47.60219	-122.33346999999999	0.36	31.97	2482.0833333333335	116	21.994462034082755	4.998646839005795
2016	NonResidential	Office	1922	15.0	15.0	388934	0	388934	Office	388934.0	noInfo	0.0	noInfo	0.0	89.0	47.79999924	48.79999924	144.0	145.3000031	18576900.0	18982748.0	1192343.75	17384553.0	0.0	False	Compliant	47.6036	-122.33288	0.55	213.23	1728.5955555555556	94	24.147006515510686	7.736266619459169
2016	NonResidential	Office	1929	22.0	22.0	384302	0	384302	Office	348969.0	Retail	3291.899902	Food	1437.0	98.0	28.39999962	29.60000038	89.30000305	93.0	10062436.0	10471812.0	0.0	10062435.0	0.0	False	Compliant	47.60403	-122.33497	0.18	70.15	794.0123966942149	87	23.262476414885043	6.132371198732537
2016	NonResidential	Office	1958	17.0	17.0	378525	84600	293925	Office	236827.0	Other	83311.0	Food	14679.0	69.0	105.1999969	0.0	240.89999390000003	0.0	24906132.0	0.0	10921066.0	13985064.0	0.0	False	Compliant	47.6037	-122.33447	2.48	940.47	1309.7750865051903	58	24.569997706071334	9.877238113808653
2016	NonResidential	Office	1983	47.0	47.0	1323055	0	1323055	Office	1011135.0	Other	272682.0	Food	37595.0	94.0	42.59999847	42.59999847	133.5	133.5	44683660.0	44683660.0	0.0	44521844.0	161812.0	False	Compliant	47.60505	-122.33426999999999	0.24	318.97	598.9384336803984	33	25.413244057064315	8.317276930735076
2016	NonResidential	Office	1986	41.0	41.0	589921	129432	460489	Office	470416.0	Other	107667.0	Education	10290.0	84.0	51.20000076	51.20000076	160.6999969	160.6999969	24603420.0	24603420.0	0.0	24603417.0	0.0	False	Compliant	47.60567	-122.33511000000001	0.29	171.52	350.93456276026177	30	24.55235559427165	7.422233000683048
2016	NonResidential	Office	1968	8.0	8.0	157941	62993	94948	Office	84838.0	Other	15401.0	noInfo	0.0	81.0	44.09999847	44.09999847	138.5	138.5	3743228.5	3743228.5	0.0	3743228.0	0.0	False	Compliant	47.60581	-122.33663999999999	0.17	26.1	2467.828125	48	21.83585207290849	4.705977901682522
2016	NonResidential	Office	1991	29.0	29.0	635303	197231	438072	Office	522667.0	Other	194435.0	Retail	6122.0	95.0	34.90000153	35.90000153	108.8000031	111.90000149999999	18221224.0	18754466.0	180731.7969	18040489.0	0.0	False	Compliant	47.60614	-122.33673999999999	0.22	139.72	755.4137931034483	25	24.119116617973702	7.1263947376201395
2016	NonResidential	Office	1980	34.0	34.0	776762	162604	614158	Office	606050.0	Other	154947.0	noInfo	0.0	81.0	53.70000076	53.79999924	168.3000031	168.3999939	32552428.0	32577050.0	0.0	32457349.0	95076.0	False	Compliant	47.60655	-122.33533	0.3	231.32	671.939446366782	36	24.956261862764006	7.853746197008764
2016	NonResidential	Office	1972	14.0	14.0	186768	23775	162993	Office	182540.0	Other	33671.0	Office	240.0	95.0	52.70000076	53.90000153	142.8000031	143.1000061	9641043.0	9843217.0	2154977.5	7486064.0	0.0	False	Compliant	47.60671	-122.33456000000001	1.17	218.53	952.8979591836735	44	23.200757949396653	7.771687537602535
2016	NonResidential	Office	1969	49.0	49.0	1123435	368980	754455	Office	808980.0	Other	232248.0	Other	30329.0	89.0	52.70000076	55.5	149.0	154.6999969	45163308.0	47518124.0	0.0	38378889.0	6784415.0	False	Compliant	47.60615	-122.33388000000001	0.56	627.87	467.9029571012078	47	25.42864785676623	9.294322070913834
2016	NonResidential	Office	2002	37.0	37.0	1052469	164420	888049	Office	765351.0	Other	185581.0	Office	103478.0	93.0	46.29999924	47.20000076	145.3000031	148.3000031	41213584.0	42071712.0	0.0	41213579.0	0.0	False	Compliant	47.60549	-122.33318999999999	0.27	287.32	768.7867056245434	14	25.296616627387504	8.166514610409003
2016	NonResidential	Office	1973	42.0	42.0	617684	171500	446184	Office	581558.0	Other	189600.0	Retail	18026.0	28.0	115.90000149999999	119.40000149999999	361.2000122	372.0	69519808.0	71568952.0	882983.5	68636822.0	0.0	False	Compliant	47.606159999999996	-122.33165	0.88	546.65	350.1609977324263	43	26.050920782682443	9.094473613508875
2016	NonResidential	Office	1907	8.0	8.0	201480	0	201480	Office	161762.0	Retail	29094.0	Industrial	10624.0	91.0	44.29999924	47.20000076	123.5	129.3999939	8921778.0	9510490.0	1619966.875	7301810.0	0.0	False	Compliant	47.60471	-122.33261	0.87	175.95	3148.125	109	23.088899981103793	7.459021703862303
2016	Nonresidential COS	Office	1990	63.0	63.0	1354987	159600	1195387	Office	1191115.0	Other	159599.0	Other	18656.0	89.0	50.40000153	50.40000153	158.1000061	158.1000061	61576184.0	61576184.0	0.0	61576180.0	0.0	False	Compliant	47.60501	-122.32988	0.32	429.27	341.392542202066	26	25.87586915107988	8.745741541774168
2016	Nonresidential COS	Office	2003	8.0	8.0	199530	30660	168870	Office	160418.0	Other	18590.0	Other	17480.0	69.0	73.19999695	77.40000153	178.1000061	181.0	13214416.0	13972700.0	0.0	8738965.0	4475451.0	False	Compliant	47.603770000000004	-122.32971	1.5	298.61	3117.65625	13	23.65560944108187	8.222118669744292
2016	NonResidential	Office	2006	13.0	13.0	372242	52703	319539	Office	319539.0	Other	52703.0	noInfo	0.0	98.0	43.29999924	43.40000153	119.09999850000001	116.90000149999999	13843866.0	13862720.0	0.0	11248986.0	2594878.0	False	Compliant	47.60249	-122.32853999999999	0.58	216.24	2202.6153846153848	10	23.722743650717586	7.7564896067599705
2016	NonResidential	Office	1909	7.0	7.0	114395	8296	106099	Office	96582.0	noInfo	0.0	noInfo	0.0	99.0	28.39999962	30.79999924	65.40000153	67.80000305	2746560.75	2970604.25	0.0	1640689.0	1105871.0	False	Compliant	47.601929999999996	-122.32812	0.61	70.17	2334.591836734694	107	21.389195297159944	6.132782457298859
2016	NonResidential	Retail	1978	2.0	2.0	89200	0	89200	Retail	89200.0	noInfo	0.0	noInfo	0.0	83.0	72.40000153	75.19999695	204.8999939	206.8000031	6461937.0	6707359.5	0.0	5499125.0	962811.0	False	Compliant	47.66024	-122.31278	1.0	89.47	22300.0	38	22.623535477847344	6.4833321112684805
2016	NonResidential	Office	1971	23.0	23.0	474546	0	474546	Office	474546.0	noInfo	0.0	noInfo	0.0	77.0	60.0	63.20000076	188.3000031	198.5	28450436.0	29997380.0	0.0	28450433.0	0.0	False	Compliant	47.66072	-122.31466	0.42	198.34	897.062381852552	45	24.761947476774708	7.631831850610098
2016	NonResidential	Other	1969	5.0	5.0	36000	0	36000	Office	36000.0	noInfo	0.0	noInfo	0.0	96.0	834.4000244	834.4000244	2620.0	2620.0	30038490.0	30038490.0	0.0	30038487.0	0.0	False	Compliant	47.6606	-122.31512	5.82	209.41	1440.0	47	24.840309004310797	7.710186527009715
2016	NonResidential	Office	1961	5.0	5.0	99005	0	99005	Office	79555.0	noInfo	0.0	noInfo	0.0	70.0	59.40000153	63.0	137.6000061	140.6999969	4728488.5	5008123.5	0.0	2863212.0	1865277.0	False	Compliant	47.661	-122.31626000000001	1.2	119.03	3960.2	55	22.172947962425887	6.895181422102683
2016	NonResidential	Office	2002	6.0	6.0	135051	44248	90803	Office	95943.0	Other	42500.0	noInfo	0.0	88.0	46.09999847	46.09999847	144.8999939	144.8999939	4426136.0	4426136.0	0.0	4426136.0	0.0	False	Compliant	47.66065	-122.31688999999999	0.23	30.86	3751.4166666666665	14	22.077616676170667	4.94766615679601
2016	NonResidential	Office	2002	5.0	5.0	220649	82720	137929	Office	145754.0	Other	90000.0	noInfo	0.0	93.0	48.29999924	48.29999924	151.8000031	151.8000031	7046345.5	7046345.5	0.0	7046345.0	0.0	False	Compliant	47.65999	-122.31741000000001	0.22	49.12	8825.960000000001	14	22.748443989592825	5.618238655595454
2016	NonResidential	Office	1980	18.0	18.0	413715	64660	349055	Office	348270.0	Other	69634.0	noInfo	0.0	79.0	69.59999847	69.59999847	218.39999390000003	218.39999390000003	24224888.0	24224888.0	0.0	24224886.0	0.0	False	Compliant	47.615970000000004	-122.33086000000002	0.41	168.88	1276.8981481481483	36	24.52998671934554	7.399854673572431
2016	NonResidential	Other	2000	11.0	11.0	381381	195621	185760	Other	182820.0	Office	164192.0	Entertainment	37782.0	94.0	48.40000153	49.20000076	150.8999939	153.5	9765777.0	9944328.0	0.0	9671822.0	93954.0	False	Compliant	47.6177	-122.3306	0.19	72.42	3151.909090909091	16	23.219303551688306	6.178316271701453
2016	NonResidential	Office	1988	20.0	20.0	497513	118744	378769	Office	367623.0	Other	114510.0	noInfo	0.0	65.0	73.0	0.0	227.89999390000003	0.0	26823218.0	0.0	0.0	26602310.0	220905.0	False	Compliant	47.61695	-122.32965	0.4	197.19	1243.7825	28	24.67697904674344	7.62344258065781
2016	NonResidential	Office	1979	24.0	24.0	543876	116721	427155	Office	424044.0	Other	107300.0	noInfo	0.0	79.0	59.70000076	61.70000076	187.3999939	193.6000061	25307744.0	26144226.0	0.0	25307741.0	0.0	False	Compliant	47.614309999999996	-122.34244	0.32	176.43	944.2291666666666	37	24.593075628702742	7.462952086108364
2016	NonResidential	Office	1982	6.0	6.0	396626	124216	272410	Office	274002.0	Other	122624.0	noInfo	0.0	64.0	74.30000305	73.59999847	233.3000031	231.1999969	20361158.0	20179120.0	0.0	20361156.0	0.0	False	Compliant	47.6182	-122.352	0.36	141.95	11017.388888888889	34	24.27931634919893	7.149239038837029
2016	NonResidential	Office	2002	6.0	6.0	287471	83591	203880	Office	191814.0	Other	72178.0	Food	5322.0	74.0	74.90000153	74.90000153	235.10000609999997	235.10000609999997	14913424.0	14913424.0	0.0	14913422.0	0.0	False	Compliant	47.61598	-122.34369	0.36	103.97	7985.305555555556	14	23.830108287565483	6.7000234960751515
2016	NonResidential	Office	1947	3.0	3.0	192630	48512	144118	Office	146157.0	Other	48199.0	noInfo	0.0	94.0	36.70000076	38.09999847	112.40000149999999	117.0	5357833.0	5569686.0	0.0	5169641.0	188191.0	False	Compliant	47.617340000000006	-122.34433999999999	0.24	46.03	21403.333333333332	69	22.353218452653266	5.524502537449162
2016	NonResidential	Office	1984	8.0	8.0	253103	61986	191117	Office	158681.0	Other	70190.0	Other	21782.0	3.0	161.1999969	161.1999969	506.1000061000001	506.1000061000001	29949248.0	29949248.0	0.0	29949243.0	0.0	False	Compliant	47.6176	-122.35686000000001	0.82	208.79	3954.734375	32	24.836016491013247	7.705908805437825
2016	NonResidential	Retail	1956	1.0	1.0	60880	0	60880	Retail	61666.0	noInfo	0.0	noInfo	0.0	54.0	231.8000031	239.0	518.7999878	523.5999756	14293972.0	14736775.0	0.0	8125218.0	6168753.0	False	Compliant	47.7019	-122.36373999999999	6.31	384.27	60880.0	60	23.76890363248186	8.585976539215636
2016	NonResidential	Office	1900	5.0	5.0	50176	0	50176	Office	50328.0	Other	8329.0	Food	4253.0	77.0	46.59999847	46.59999847	143.1999969	143.1999969	2933288.75	2933288.75	0.0	2836654.0	96634.0	False	Compliant	47.602270000000004	-122.33202	0.5	24.91	2007.0400000000002	116	21.484088156696366	4.638653116466112
2016	NonResidential	Office	1912	42.0	42.0	304346	0	304346	Office	245028.0	Retail	8429.0	Food	7518.0	72.0	88.40000153	94.5	182.6000061	189.1000061	23262244.0	24880988.0	1014422.375	11239744.0	11008077.0	False	Compliant	47.60198	-122.33174	2.44	741.3	172.53174603174602	104	24.47148699980486	9.533913701162579
2016	NonResidential	Industrial	1977	1.0	1.0	128800	0	128800	Industrial	119200.0	Other	9600.0	noInfo	0.0	97.0	14.0	16.29999924	20.79999924	23.29999924	1809101.5	2098949.75	0.0	371850.0	1437252.0	False	Compliant	47.540659999999995	-122.33023	0.61	78.92	128800.0	39	20.786842719711426	6.302319050948834
2016	NonResidential	Office	1927	8.0	8.0	321945	0	321945	Office	166919.0	Entertainment	39355.0	Retail	19787.0	76.0	60.40000153	62.29999924	158.0	160.1999969	13656587.0	14072349.0	3700629.75	9955956.0	0.0	False	Compliant	47.609320000000004	-122.33388000000001	1.1	355.05	5030.390625	89	23.70309374591049	8.471878396568409
2016	NonResidential	Office	1964	22.0	22.0	336330	0	336330	Office	256299.0	Other	66430.0	Food	7438.0	77.0	71.90000153	74.80000305	182.6999969	186.1999969	18967014.0	19730534.0	5370612.0	13134207.0	462194.0	False	Compliant	47.60842	-122.33305	1.58	530.66	694.896694214876	52	24.176989311672042	9.051643995399086
2016	NonResidential	Office	1960	21.0	21.0	298426	0	298426	Office	286538.0	Other	197750.0	Education	11888.0	79.0	90.69999695	95.69999695	202.1000061	206.8999939	27076922.0	28559888.0	12760971.0	14315950.0	0.0	False	Compliant	47.60869	-122.33588	3.64	1084.79	676.7029478458049	56	24.690560465721813	10.083200069007734
2016	NonResidential	Office	1976	42.0	42.0	635824	0	635824	Office	718473.0	Other	40000.0	Food	19671.0	69.0	62.90000153	62.90000153	197.6000061	197.6000061	48479988.0	48479988.0	0.0	48479982.0	0.0	False	Compliant	47.608959999999996	-122.33481	0.53	337.97	360.44444444444446	40	25.53088603567819	8.400751380743461
2016	NonResidential	Lodging	1923	12.0	12.0	542305	0	542305	Lodging	542305.0	Entertainment	0.0	noInfo	0.0	45.0	104.1999969	105.1999969	210.1999969	209.3999939	56485204.0	57051236.0	28438884.0	24078107.0	3968211.0	False	Compliant	47.60804	-122.33391	4.75	2573.75	3766.006944444445	93	25.751369700442744	11.329656209519616
2016	NonResidential	Retail	1980	2.0	2.0	291940	0	291940	Retail	191940.0	Office	100000.0	noInfo	0.0	80.0	40.0	41.40000153	113.1999969	113.90000149999999	11688601.0	12080064.0	0.0	9933861.0	1754739.0	False	Compliant	47.57936	-122.29744	0.56	162.45	72985.0	36	23.478599052740133	7.343851933442121
2016	NonResidential	Other	1970	1.0	1.0	88400	0	88400	Industrial	33450.0	Office	29620.0	Industrial	27715.0	42.0	48.29999924	53.0	109.0	113.90000149999999	4383100.5	4811200.0	0.0	2530658.0	1852442.0	False	Compliant	47.52871	-122.29443	1.31	116.03	88400.0	46	22.06352065723332	6.858354057675242
2016	NonResidential	Industrial	1960	1.0	1.0	52311	0	52311	Industrial	51116.0	noInfo	0.0	noInfo	0.0	96.0	18.20000076	21.70000076	19.79999924	23.5	930611.875	1109137.125	0.0	16765.0	913847.0	False	Compliant	47.72912	-122.34676999999999	0.93	48.65	52311.0	56	19.827821621310783	5.604367899893749
2016	NonResidential	Office	2001	5.0	5.0	176532	70067	106465	Office	103494.0	Other	70067.0	noInfo	0.0	60.0	56.09999847	56.09999847	176.1000061	176.1000061	5803409.0	5803409.0	0.0	5803409.0	0.0	False	Compliant	47.623329999999996	-122.3296	0.23	40.46	7061.280000000001	15	22.46846942550683	5.3384244147835584
2016	NonResidential	Industrial	1973	1.0	1.0	52500	0	52500	Industrial	49395.0	Office	5853.0	noInfo	0.0	2.0	72.19999695	76.80000305	191.8000031	196.6000061	3989399.0	4243867.0	0.0	3064777.0	924621.0	False	Compliant	47.65825	-122.3683	1.34	70.47	52500.0	43	21.927740352835695	6.138937308958628
2016	NonResidential	Industrial	1959	2.0	2.0	57300	0	57300	Industrial	29001.0	Office	28299.0	noInfo	0.0	55.0	79.59999847	88.90000153	151.1999969	161.0	4560492.0	5095134.5	0.0	1853914.0	2706578.0	False	Compliant	47.66587	-122.38476000000001	2.73	156.67	14325.0	57	22.120758360865494	7.2915851411564665
2016	NonResidential	Office	1916	6.0	6.0	350310	0	350310	Office	305233.0	Education	26900.0	Food	7666.0	90.0	53.29999924	53.29999924	154.1999969	154.1999969	18102026.0	18102026.0	0.0	15974366.0	2127656.0	False	Compliant	47.614290000000004	-122.35263	0.64	224.36	9730.833333333334	100	24.109647918377092	7.80967167790706
2016	NonResidential	Office	1988	55.0	55.0	1400000	285000	1115000	Office	994116.0	Other	264481.0	Other	133598.0	92.0	46.70000076	48.5	140.1999969	145.3000031	53079164.0	55140300.0	2179487.75	49472833.0	1426840.0	False	Compliant	47.60723	-122.33611	0.42	588.9	462.8099173553719	28	25.661642339745672	9.201878863299966
2016	NonResidential	Lodging	1930	21.0	21.0	305548	0	305548	Lodging	310000.0	noInfo	0.0	noInfo	0.0	58.0	108.8000031	111.40000149999999	220.60000609999997	222.1999969	33729336.0	34527356.0	16284570.0	14578058.0	2866705.0	False	Compliant	47.60968	-122.33379	4.94	1510.85	692.8526077097506	86	25.0075006245417	10.56114471882579
2016	NonResidential	Office	1989	46.0	46.0	1536606	512608	1023998	Office	1002403.0	Other	377046.0	Other	53116.0	89.0	51.90000153	53.59999847	157.3000031	162.6999969	56606136.0	58506844.0	0.0	53668061.0	2938070.0	False	Compliant	47.61054	-122.33466000000001	0.35	530.18	726.1843100189036	27	25.754455136694517	9.050338438167298
2016	NonResidential	Office	1958	10.0	10.0	135918	0	135918	Office	144570.0	noInfo	0.0	noInfo	0.0	91.0	44.40000153	46.79999924	111.09999850000001	114.0	6423556.5	6771618.5	2121203.0	4302353.0	0.0	False	Compliant	47.61003	-122.33452	1.43	193.72	1359.1799999999998	58	22.61494108258046	7.597829097826899
2016	NonResidential	Retail	1914	4.0	4.0	79957	0	79957	Retail	35694.0	Office	29723.0	noInfo	0.0	25.0	80.30000305	79.09999847	252.10000609999997	248.1999969	5252131.0	5171529.0	0.0	5252130.0	0.0	False	Compliant	47.61159	-122.33601000000002	0.46	36.61	4997.3125	102	22.32447174476143	5.19416586852982
2016	NonResidential	Office	1921	4.0	4.0	127268	0	127268	Office	62512.0	Retail	53971.0	Industrial	5000.0	71.0	63.5	63.5	171.5	171.5	7711757.5	7711757.5	714523.6875	6039805.0	957428.0	True	Error - Correct Default Data	47.61166	-122.33528000000001	1.16	148.11	7954.25	95	22.878628442428912	7.210525240687528
2016	NonResidential	Office	1983	29.0	29.0	500000	0	500000	Office	411301.0	Other	80005.0	Retail	14528.0	93.0	44.29999924	45.20000076	139.0	141.8999939	18848780.0	19249572.0	0.0	18848777.0	0.0	False	Compliant	47.61125	-122.33493999999999	0.26	131.4	594.5303210463733	33	24.167967887858172	7.037821465434967
2016	NonResidential	Office	1926	10.0	10.0	132326	0	132326	Office	92006.0	Other	12610.0	Retail	9835.0	72.0	52.70000076	53.70000076	159.8000031	163.0	6029020.0	6146691.5	328247.0938	5698221.0	2551.0	False	Compliant	47.61005	-122.3361	0.49	65.2	1323.26	90	22.523492323835548	6.026800059343715
2016	NonResidential	Office	1984	6.0	6.0	109830	13200	96630	Office	83485.0	Other	13200.0	Retail	5000.0	45.0	87.90000153	87.90000153	275.89999389999997	275.89999389999997	7335905.5	7335905.5	0.0	7335905.0	0.0	False	Compliant	47.61033	-122.3357	0.47	51.14	3050.8333333333335	32	22.80654382046462	5.676380255466924
2016	NonResidential	Lodging	1973	19.0	19.0	332067	59280	272787	Lodging	332067.0	noInfo	0.0	noInfo	0.0	6.0	113.8000031	114.40000149999999	251.3000031	249.3000031	37785552.0	37984148.0	15586014.0	19800542.0	2398995.0	False	Compliant	47.60996	-122.33572	4.42	1468.5	919.8531855955679	43	25.171331401323215	10.520127550324851
2016	NonResidential	Office	1910	10.0	10.0	130513	0	130513	Office	87391.0	Retail	32264.0	Food	10858.0	49.0	89.30000305	90.40000153	204.1000061	205.3999939	11651200.0	11792293.0	631029.0	6846996.0	4173175.0	False	Compliant	47.60991	-122.33686999999999	2.44	318.08	1305.1299999999999	106	23.473975339042966	8.313245851787562
2016	NonResidential	Office	1929	14.0	14.0	137350	0	137350	Office	124508.0	noInfo	0.0	noInfo	0.0	89.0	51.09999847	54.79999924	125.40000149999999	129.1999969	6366084.5	6825027.0	2258855.25	4107229.0	0.0	False	Compliant	47.60902	-122.33673999999999	1.48	202.99	700.765306122449	87	22.601975102609295	7.6652648467134314
2016	NonResidential	Office	1929	15.0	15.0	151039	0	151039	Office	125473.0	noInfo	0.0	noInfo	0.0	84.0	43.40000153	0.0	92.30000305	0.0	5446624.0	0.0	2850077.75	2596546.0	0.0	False	Compliant	47.60923	-122.33625	1.58	238.09	671.2844444444444	87	22.376931110402992	7.895363217130652
2016	NonResidential	Office	1985	30.0	30.0	755000	134662	620338	Office	643083.0	Other	126891.0	Food	13422.0	72.0	78.09999847	80.69999695	217.10000609999997	224.3000031	52226204.0	53974556.0	519390.0	43199963.0	8506844.0	False	Compliant	47.61022	-122.33745	1.05	793.05	838.8888888888889	31	25.638270538769955	9.631268017214735
2016	NonResidential	Office	1906	4.0	4.0	63540	0	63540	Office	56747.0	noInfo	0.0	noInfo	0.0	72.0	62.0	62.79999924	154.5	155.3999939	3518459.5	3564626.75	0.0	2428286.0	1090173.0	False	Compliant	47.60995	-122.33904	1.18	74.83	3971.25	110	21.746512886013605	6.22554487000337
2016	NonResidential	Office	1927	10.0	10.0	130893	0	130893	Office	87925.0	Retail	27177.0	Healthcare	6644.0	80.0	57.20000076	58.79999924	179.6000061	184.8000031	6962073.0	7163323.5	0.0	6962072.0	0.0	False	Compliant	47.60987	-122.33823999999998	0.37	48.54	1308.9299999999998	89	22.73108571789678	5.601102203376409
2016	NonResidential	Office	1989	56.0	56.0	1605578	389860	1215718	Office	1314475.0	Other	389860.0	Other	30744.0	97.0	36.79999924	37.90000153	110.3000031	113.3000031	49517704.0	50984500.0	915654.875	46081813.0	2520230.0	False	Compliant	47.61043	-122.33206000000001	0.33	525.78	511.9827806122449	27	25.561441115640836	9.038315454496766
2016	NonResidential	Office	1980	36.0	36.0	794592	0	794592	Office	748011.0	Other	36606.0	Other	9975.0	96.0	35.20000076	36.09999847	108.6999969	111.40000149999999	26689658.0	27340878.0	0.0	26031451.0	658204.0	False	Compliant	47.60967	-122.33228999999999	0.27	216.43	613.1111111111111	36	24.669777537239124	7.757756679010825
2016	NonResidential	Office	1971	21.0	21.0	456304	93204	363100	Office	342952.0	Other	106466.0	noInfo	0.0	74.0	56.59999847	59.5	177.6000061	187.0	19397324.0	20421248.0	0.0	19397322.0	0.0	False	Compliant	47.60909	-122.33202	0.3	135.23	1034.702947845805	45	24.209354374596852	7.079271430522539
2016	NonResidential	Office	1986	12.0	12.0	115857	15140	100717	Office	104788.0	Other	11844.0	Food	528.0	89.0	45.20000076	45.20000076	141.8000031	141.8000031	4757299.5	4757299.5	0.0	4757299.0	0.0	False	Compliant	47.61029	-122.34088999999999	0.29	33.17	804.5625	30	22.181711726885904	5.051807107013298
2016	NonResidential	Office	1999	4.0	4.0	87500	17500	70000	Office	70090.0	Other	1672.0	noInfo	0.0	72.0	63.40000153	63.40000153	199.1000061	199.1000061	4549892.0	4549892.0	0.0	4549891.0	0.0	False	Compliant	47.61116	-122.34748	0.36	31.72	5468.75	17	22.11740118712243	4.987320865929254
2016	NonResidential	Office	1998	11.0	11.0	374405	184776	189629	Office	150969.0	Healthcare	41829.0	noInfo	0.0	72.0	69.09999847	69.09999847	217.10000609999997	217.10000609999997	13329024.0	13329024.0	0.0	13329022.0	0.0	False	Compliant	47.6117	-122.34778	0.25	92.92	3094.256198347108	18	23.668067917323338	6.537917249034083
2016	NonResidential	Office	1923	11.0	11.0	102846	0	102846	Office	93879.0	Retail	7500.0	noInfo	0.0	96.0	52.5	59.70000076	98.5	107.0	5327249.5	6047637.0	3480880.75	1846369.0	0.0	False	Compliant	47.61108	-122.34217	2.74	281.55	849.9669421487604	93	22.34495969077341	8.137247340664668
2016	NonResidential	Office	1925	4.0	4.0	52800	0	52800	Office	38880.0	Food	12960.0	noInfo	0.0	83.0	46.90000153	48.20000076	123.09999850000001	123.6999969	2429021.0	2500323.75	0.0	1831932.0	597088.0	False	Compliant	47.613040000000005	-122.34058999999999	0.84	44.48	3300.0	91	21.21194412605265	5.475084882948782
